id,label,account_age_days,followers_count,following_count,post_frequency_per_day,avg_word_count_per_post,avg_hashtags_per_post,avg_sentiment_score,reply_to_post_ratio,urls_per_post_ratio,bio_complexity_score
u8185339137053241698,bot,242,41527,4114,240.37,47,5,-1.0,0.04,0.68,1.0
u1293280454683882529,human,2183,2055,571,4.72,17,0,0.42,0.52,0.55,0.58
u4091869572223262767,bot,488,98,4934,68.77,40,7,-1.0,0.88,0.93,1.0
u8308807543861078087,human,3409,1520,1900,5.48,21,3,-0.49,0.42,0.49,0.89
u4605634963087013016,bot,489,67,2473,497.51,5,5,1.0,0.04,0.7,0.07
u8402564442743691801,bot,743,28479,2581,431.87,9,2,-1.0,0.08,0.9,1.0
u7654125217801224674,bot,920,17604,330,312.35,9,8,-1.0,0.1,0.75,1.0
u1646359528856805565,bot,314,19200,9104,398.01,32,9,1.0,0.98,0.54,0.29
u4324020006240181686,bot,626,86,2994,174.75,33,3,1.0,0.86,0.78,0.11
u4774850940596910586,bot,233,71,4582,482.88,8,2,1.0,0.03,0.79,1.0
u6014759924360286918,bot,441,10157,3597,401.65,7,4,-1.0,0.96,0.61,0.28
u1287559599255008307,bot,419,36641,5028,339.69,7,6,-1.0,0.97,0.77,0.12
u4126392512542789669,bot,849,12224,-222,195.57,8,9,1.0,0.1,0.66,0.0
u5388444267601734502,human,4389,3587,518,7.97,29,0,0.01,0.35,0.11,0.8
u3886809249233221873,bot,784,37552,2300,411.87,42,6,-1.0,0.92,0.66,0.26
u1552779720101443864,human,1996,-290,2187,4.52,23,0,-0.04,0.52,0.44,0.62
u5564949571998123146,bot,180,47653,2336,437.55,8,9,1.0,0.02,0.81,1.0
u2259557451893514938,human,3626,6517,2066,7.09,13,0,-0.47,0.46,0.01,0.81
u9811225219921528052,human,3146,4138,1946,5.86,11,0,-0.35,0.3,0.47,0.48
u6193549825836442124,bot,798,62,6488,81.42,5,6,1.0,0.07,0.61,0.05
u1113671231373830332,bot,505,22127,9588,198.93,8,6,1.0,0.07,0.66,1.0
u8365139807693421309,human,3363,1036,1329,3.42,21,3,0.28,0.47,0.04,0.79
u2993981274009500031,human,4617,1251,3588,4.41,21,2,-0.49,0.4,0.01,0.99
u5256393724911069183,bot,404,85,9322,126.97,39,3,-1.0,0.94,0.78,0.15
u2747889481826425211,bot,766,49002,6083,114.45,40,5,1.0,0.9,0.71,0.05
u8182169247612449760,bot,340,15,2706,138.26,9,3,-1.0,0.88,0.91,1.0
u7035299640899536367,human,4683,4343,-386,5.83,15,0,-0.29,0.53,0.22,0.75
u2583331792869628544,bot,850,25511,9458,132.1,9,3,1.0,0.08,0.93,1.0
u1862608426487119485,bot,943,47093,8397,231.12,8,4,-1.0,0.03,0.91,0.21
u2883355872868022241,bot,147,47583,-1024,442.63,31,2,1.0,0.01,0.55,1.0
u8498573143731113715,bot,338,14822,13321,184.33,7,5,1.0,0.05,0.6,0.25
u6223856294400878205,bot,448,8,4810,170.27,38,7,-1.0,0.08,0.69,1.0
u7855219678102407252,human,1618,3309,3121,7.64,35,2,0.64,0.57,0.18,0.61
u5359094711854729731,human,1838,2688,2645,9.83,21,1,0.39,0.58,0.44,0.42
u1697014874579213542,bot,522,43,5190,207.85,46,3,-1.0,0.94,0.44,0.23
u4595709067830736633,bot,95,18,7012,440.63,31,5,1.0,1.0,0.93,1.0
u2314653795961049998,human,3114,2538,3059,2.28,26,0,-0.56,0.49,0.11,0.52
u2106346210031433382,bot,109,18156,8573,267.55,49,5,1.0,0.98,0.6,0.25
u8418035091603143795,human,1477,502,739,3.28,22,0,0.5,0.38,0.33,0.62
u3341683398144769846,bot,338,35,5097,395.41,31,8,-1.0,0.06,0.69,0.05
u9025613660606127028,human,3641,1914,2690,6.06,25,0,0.6,0.52,0.29,0.7
u7548088919895534758,human,3194,2444,1328,7.81,20,0,-0.64,0.55,0.16,0.81
u3576343755099628564,bot,340,79,6203,341.85,7,2,1.0,0.02,0.88,1.0
u4758641040585969137,human,3452,-670,1308,9.76,14,0,-0.56,0.41,0.12,0.56
u2031861622774645715,bot,218,28617,5282,158.17,9,7,1.0,0.09,0.63,1.0
u5574589299259928615,human,3395,-681,2137,8.2,30,0,0.14,0.45,0.14,0.67
u6252520574263481558,bot,355,13,12164,237.55,46,6,1.0,0.96,0.58,0.17
u6046638534032396270,bot,135,18239,5243,100.36,34,3,-1.0,0.85,0.5,0.04
u1630903259378468339,bot,257,12596,9707,405.5,6,6,-1.0,0.05,0.79,1.0
u8694456027606254074,human,3159,6009,2188,1.24,20,2,-1.08,0.32,0.12,0.64
u5194680458205471313,bot,566,65,758,220.35,9,5,1.0,0.08,0.58,1.0
u3825978985974855097,bot,585,56,8983,389.82,6,5,1.0,0.9,0.75,1.0
u4754487233838602732,bot,698,53,7964,170.06,5,6,-1.0,0.89,0.83,1.0
u2334619606344958426,human,2377,3132,1645,3.9,20,0,-0.34,0.56,0.11,0.71
u3080634877878117640,bot,985,62,7783,474.63,7,2,1.0,0.08,0.68,1.0
u3781163804719028027,human,1603,2285,931,6.88,25,2,-0.6,0.47,0.28,0.43
u8902848419852120544,human,2073,4534,-34,4.32,9,0,-0.26,0.5,0.48,0.94
u9583948450349532761,human,4199,4365,2322,1.63,19,1,-0.02,0.55,0.43,0.65
u2215129724603539645,bot,625,95,9951,313.93,30,7,-1.0,0.97,0.87,0.06
u4325449116288601880,bot,461,39,7240,390.47,43,7,1.0,0.83,0.48,0.24
u1856325250041506014,human,4632,4046,1595,4.42,22,2,-0.42,0.32,0.06,0.98
u4664551019823482506,bot,484,30406,5208,316.22,34,7,1.0,0.87,0.48,1.0
u2328817990450350775,bot,228,59,2851,451.57,41,3,-1.0,0.05,0.78,1.0
u2670202488124497180,human,4164,2527,3185,8.66,16,1,-0.24,0.32,0.05,0.68
u9405899900032965947,human,4233,1477,1132,9.36,12,0,-0.39,0.45,0.27,0.49
u3489186146172821126,bot,196,74,1292,482.68,30,2,1.0,0.93,0.71,1.0
u1758919066589936315,human,1979,3879,1833,2.19,25,3,-1.05,0.41,0.05,0.81
u9802323774823505048,bot,200,31,2012,372.5,8,9,1.0,0.07,0.41,1.0
u9428892824992848378,human,1718,882,2101,8.56,23,1,0.42,0.37,0.36,0.65
u7127260834520348961,bot,952,49,6717,334.76,7,2,-1.0,0.8,0.96,0.22
u1156960149905156148,bot,990,60,5243,497.84,40,2,1.0,0.03,0.49,0.0
u3505041821086111396,human,3903,827,1206,3.57,19,0,0.74,0.42,0.36,0.52
u7842891830310891545,bot,589,87,-3151,78.73,37,2,1.0,0.9,0.86,0.17
u5114339726893470146,bot,969,14478,2285,67.53,47,8,-1.0,0.95,0.88,0.23
u8771337107531825129,human,3935,4825,2039,5.88,20,0,0.07,0.43,0.16,0.53
u9147022340815207344,bot,738,47998,5611,318.5,49,5,1.0,0.81,0.93,1.0
u4466397959970080831,bot,434,57,6857,322.85,7,4,1.0,0.91,0.91,0.28
u1208484638685219361,bot,939,25387,-228,191.02,7,7,1.0,0.91,0.71,1.0
u7220269237245541544,human,3953,4531,1808,5.47,10,2,-0.66,0.55,0.23,0.98
u4879961374524240138,human,2726,4383,1449,2.38,13,1,-0.36,0.49,0.1,0.72
u6769310686777494997,human,4590,2770,2272,3.81,13,2,1.56,0.46,0.07,0.5
u3912798756684838948,human,1855,6802,1907,6.23,18,0,1.16,0.59,0.01,0.9
u3072024070901783183,human,1836,7041,2140,1.82,30,2,-0.12,0.5,0.17,0.47
u2204111106353030920,bot,520,41031,6293,140.34,49,4,1.0,0.86,0.71,1.0
u4772131278286435343,bot,869,1,5525,112.44,9,4,-1.0,0.08,0.62,0.0
u7009448159920716146,bot,40,21651,8749,222.89,7,6,1.0,0.91,0.74,1.0
u6558722422249802059,human,1480,656,2767,7.5,13,2,-0.5,0.36,0.33,0.88
u3768007203452276427,bot,598,60,6950,177.15,5,5,1.0,0.02,0.37,1.0
u6139183317720959107,human,4361,6097,1441,9.11,22,1,0.35,0.39,0.03,0.51
u9951387134085551856,bot,920,46782,6229,69.61,8,3,-1.0,0.87,0.96,1.0
u7245396444174229820,human,3659,5829,667,4.4,16,1,-0.06,0.41,0.01,0.77
u3493523790609885711,bot,942,32789,4042,109.2,8,4,1.0,0.09,0.83,0.04
u4181569012235589831,bot,251,57,9353,148.69,6,7,1.0,0.02,0.85,0.16
u7382958924584244933,human,1916,2264,1646,1.63,16,1,-0.47,0.47,0.02,0.73
u6389641641091749728,bot,759,36481,5331,465.76,49,9,-1.0,0.91,0.58,0.26
u4235149139817838029,bot,615,25,9481,389.31,5,6,1.0,0.04,0.9,0.1
u4525771690655648507,human,2630,1893,2492,9.05,20,2,-0.04,0.5,0.01,0.41
u2212073190230881851,bot,345,13,5222,173.89,7,5,1.0,0.09,0.83,1.0
u1980450298651977823,bot,386,34424,5623,433.46,8,5,-1.0,0.85,0.69,0.16
u7155815403343930685,human,1653,317,2250,4.39,18,1,-0.41,0.44,0.16,0.9
u3948427381968588161,human,4477,484,1879,6.01,15,2,-0.47,0.43,0.16,0.67
u9579035098681199483,human,2606,4513,2203,6.49,23,2,0.04,0.47,0.18,0.71
u6362857568668117193,human,3326,9288,4,6.95,23,2,-0.15,0.59,0.11,0.63
u8762331454999394389,human,1961,2486,1115,3.73,20,1,-0.43,0.5,0.18,0.55
u2574701982252692561,bot,324,28,6119,488.16,43,5,1.0,0.99,0.59,0.17
u4964823729035294451,human,2143,338,665,8.61,29,1,-0.91,0.52,0.13,0.42
u9124335524977424651,human,1784,-2138,564,5.55,22,0,0.5,0.4,0.27,0.92
u7485125291334704553,bot,223,71,1946,394.63,42,5,-1.0,0.01,0.85,1.0
u7756183020410560320,bot,924,48255,7349,51.39,44,6,1.0,0.84,0.66,1.0
u8400222662134165310,bot,77,49,3204,491.9,5,3,-1.0,0.06,0.82,1.0
u9161726410724878707,bot,868,16415,3069,75.35,6,2,1.0,0.09,0.79,0.26
u3354720073826124064,bot,585,49481,5484,395.25,9,5,-1.0,0.82,0.86,1.0
u6128218849293745824,human,2087,5291,1528,4.27,18,1,0.13,0.6,0.45,0.49
u8297197197778405207,bot,559,91,7053,274.76,42,4,-1.0,0.01,0.69,1.0
u9377597262405669526,human,1465,423,1962,5.54,19,2,-0.01,0.42,0.44,0.65
u5738001345822120029,bot,122,48357,5856,210.92,9,6,-1.0,0.09,0.46,0.09
u4885816065601156312,human,2229,3305,596,2.09,18,1,0.81,0.32,0.05,0.8
u2972823104031596915,bot,962,19,1685,345.41,9,6,1.0,0.84,0.5,1.0
u4499062999949185984,human,2272,5222,2292,5.65,19,0,-0.17,0.31,0.4,0.54
u1542218300898594325,human,2817,5147,1199,5.61,19,0,-0.04,0.57,0.12,0.41
u1089204945628768461,human,3648,996,1278,3.56,19,0,0.3,0.4,0.03,0.63
u5847056322955123086,human,2233,2230,1155,1.68,13,1,-0.28,0.43,0.43,0.88
u3877337414679693755,human,3947,1894,356,3.78,19,1,0.39,0.44,0.22,0.47
u3387173839034950564,human,1264,4919,-202,8.43,25,1,-0.02,0.33,0.31,0.7
u5714728086460758949,human,2673,5476,978,7.31,28,1,-0.4,0.4,0.13,0.88
u3128028192396257877,human,1807,3390,641,6.8,17,1,-0.44,0.41,0.43,0.89
u8571137504816258757,human,2759,3750,1169,8.34,22,1,0.2,0.58,0.43,0.76
u6141939904771000686,human,4319,1858,1585,6.55,15,1,0.07,0.5,0.1,0.52
u1816921050388808860,bot,352,73,4691,269.67,45,5,1.0,0.03,0.83,1.0
u6207101921596956133,human,1320,-694,726,3.06,24,2,-0.6,0.41,0.02,0.67
u6274727187265258513,human,1400,1418,1775,9.75,24,0,0.38,0.58,0.28,0.81
u5525868968515457554,bot,275,23549,5377,280.2,8,9,1.0,0.02,0.65,0.07
u6715827175524186167,human,4756,3341,1461,7.17,11,0,0.5,0.33,0.28,0.73
u6231992682446569813,human,1523,4596,-607,1.59,18,2,0.2,0.5,0.02,0.72
u1790941317863632723,bot,788,30522,7157,383.24,7,9,1.0,0.95,0.56,1.0
u3774164711743896902,bot,914,14,9228,402.46,42,4,1.0,0.08,0.9,0.23
u1464414362932226452,human,1573,-1067,1863,8.47,17,3,0.8,0.45,0.02,0.81
u6269133521906468046,bot,292,12,1444,203.76,9,7,1.0,0.09,0.84,0.21
u7697087089855072034,human,2195,485,3343,8.84,17,1,-0.77,0.51,0.71,0.93
u5879961808004938930,human,2505,5623,3456,8.42,23,0,0.8,0.42,0.04,0.97
u8598949816775481181,human,2153,3247,2127,9.26,14,0,-0.01,0.6,0.23,0.7
u9243239732746564751,bot,400,34974,3819,115.12,5,5,-1.0,0.89,0.93,0.03
u9988040573617197371,human,3997,4555,2504,5.77,9,2,-0.01,0.59,0.03,0.74
u4625136815995621097,human,4465,3143,1883,2.06,18,1,-0.36,0.52,0.14,1.0
u9872401919220466604,bot,128,17862,5312,51.45,45,5,1.0,0.06,0.92,1.0
u6767625792963544407,human,1351,636,1854,6.44,10,1,0.26,0.41,0.08,0.59
u8688655762980816304,human,4031,2505,1589,1.38,22,0,-0.4,0.54,0.42,0.93
u8244248990286841635,human,3930,3382,3400,9.82,15,2,1.37,0.3,0.37,0.79
u3569654405628395985,human,4568,7352,-997,4.1,27,1,0.2,0.49,0.2,0.53
u3481230212974721558,human,2295,5581,2172,3.43,15,2,-0.19,0.46,0.15,0.44
u5031040359554762932,human,3676,5492,3490,5.55,22,2,0.42,0.54,0.27,0.73
u5141730942873644629,bot,295,31,4426,362.42,8,3,1.0,0.98,0.4,1.0
u9767589218106864922,human,2388,3055,1232,7.92,27,0,0.17,0.43,0.67,0.77
u5650144538743057156,human,3661,5800,1277,3.21,18,0,-0.11,0.44,0.43,0.53
u2081609676482698272,bot,182,93,8204,72.74,36,5,-1.0,0.08,0.28,0.29
u6294992651640645787,human,4815,576,2651,6.73,25,0,-0.51,0.38,0.74,0.68
u5867948845472459130,human,2762,4408,2016,5.28,23,0,-0.47,0.33,0.05,0.91
u3938207865057579816,bot,484,78,3379,330.63,5,5,1.0,0.03,0.37,0.0
u4981669391648024473,bot,992,15,2302,210.51,9,5,-1.0,0.02,0.45,0.21
u2365374519430050821,bot,704,38372,7984,300.78,8,3,-1.0,0.02,0.88,0.22
u8892282368321648083,bot,647,46,3153,338.72,8,7,1.0,0.84,0.58,1.0
u2551117947114458756,bot,84,59,5651,292.97,9,2,1.0,0.03,0.79,0.2
u2838235154315721108,bot,166,24496,4768,465.52,42,3,-1.0,0.89,0.65,1.0
u7704033946081212888,bot,880,70,5892,200.02,32,5,1.0,0.91,0.76,1.0
u7330177597596365788,human,4362,3540,279,3.14,25,0,0.23,0.5,0.29,0.6
u7848756185673578852,human,2701,2504,-795,8.06,26,0,-0.37,0.33,0.14,0.72
u8989468653936215306,human,3723,3475,575,9.03,15,2,-0.51,0.32,0.01,0.8
u4313769536116307352,bot,176,26168,2628,413.54,5,9,1.0,0.08,0.65,1.0
u4033137974537937315,human,4189,4254,2272,8.97,29,3,-0.44,0.54,0.26,0.6
u9104108765023938441,bot,836,16800,3706,238.15,30,10,1.0,0.83,0.81,0.06
u8022329529092308183,human,1709,726,1757,3.1,26,2,-0.08,0.3,0.21,0.45
u1018246954744152291,human,2232,1433,1849,3.14,17,1,0.38,0.46,0.11,0.79
u1190196867414035146,human,1415,7183,1228,5.29,16,1,0.28,0.46,0.16,0.79
u6059423023239989309,human,4508,2230,317,5.74,30,0,-0.04,0.38,0.19,0.69
u4476319975828684621,bot,982,44,3431,272.29,9,4,-1.0,0.81,0.52,0.17
u8316711445342232803,bot,458,22280,1053,123.76,7,9,-1.0,0.08,0.96,0.12
u7860129475337404342,human,3125,6626,3234,5.74,12,3,-0.2,0.43,0.07,0.48
u5182218427617710571,bot,493,38328,5014,366.93,43,4,-1.0,0.1,0.88,1.0
u6476319015527840176,bot,618,46956,5136,397.27,9,11,-1.0,0.03,0.92,0.15
u6646423269205184481,human,4047,4590,1567,2.33,17,3,0.4,0.31,0.32,0.7
u1030978422305750396,bot,774,37149,6863,208.96,39,5,-1.0,0.05,0.92,0.17
u5806227912936320455,bot,237,31574,10755,160.38,9,5,-1.0,0.9,0.9,1.0
u8084637561814867956,bot,685,13,3194,382.58,38,2,-1.0,0.99,0.82,0.0
u6240057097432105343,bot,471,21367,9286,278.95,5,3,-1.0,0.02,0.71,1.0
u1829930944513200038,human,4936,4737,957,9.7,16,1,-0.7,0.46,0.49,0.56
u3325420226584163242,human,3256,5459,1931,7.32,25,1,0.15,0.49,0.29,0.82
u4746476402031857197,bot,727,38619,5285,181.3,31,2,1.0,0.82,0.36,1.0
u1024443001612715931,human,3098,5570,1625,3.34,23,1,-1.13,0.51,0.08,0.74
u6346282016355429712,human,3770,-1083,2201,2.44,11,4,1.04,0.59,0.29,0.99
u8894043937306265108,human,3097,2941,2031,7.09,15,3,-0.66,0.38,0.27,0.45
u1851734895107733526,bot,563,15296,7857,336.95,6,3,1.0,0.08,0.56,0.07
u6236268861571824625,bot,491,26902,2435,91.57,35,3,-1.0,0.86,0.8,1.0
u7838046817066847297,human,2484,3696,1344,2.74,21,0,-0.71,0.6,0.16,0.47
u2404425472077850307,human,1321,2909,2024,3.22,22,4,-0.07,0.45,0.32,0.76
u3168386617403095976,bot,607,15827,3854,125.1,5,5,1.0,0.04,0.68,0.04
u7322722829935350429,human,1155,4760,2644,9.86,24,0,-0.13,0.58,0.4,0.44
u2858892449474525586,bot,874,10286,7210,345.07,5,2,-1.0,0.96,0.7,0.24
u5212741315064938451,human,3970,4846,1418,4.51,21,0,0.32,0.55,0.16,0.78
u8670794405384453912,bot,362,23113,4943,171.72,44,2,1.0,0.02,0.84,1.0
u7209673240998847093,bot,784,76,2070,172.91,7,4,1.0,0.89,0.56,1.0
u9716741029797870344,bot,776,32370,4765,155.42,6,9,-1.0,0.88,0.61,0.0
u6323450561842462154,bot,403,82,4945,125.07,44,1,1.0,0.88,0.8,0.28
u5241193509711554879,human,4241,-629,1718,2.03,16,3,0.19,0.55,0.12,0.8
u7607262740840019919,bot,434,47077,3437,208.01,5,4,1.0,0.97,0.62,0.22
u1412556139992354834,human,1883,7147,1485,4.82,18,2,0.54,0.38,0.08,0.59
u1082146877610483762,bot,455,76,5823,411.94,43,4,-1.0,0.04,0.86,0.2
u8334026100448814597,bot,712,21005,4504,280.82,8,8,-1.0,0.99,0.75,0.04
u4106785951287444091,human,2239,5245,-34,4.17,18,1,0.15,0.55,0.42,0.67
u6011303976098464394,human,3921,2198,1667,5.98,23,1,0.99,0.3,0.01,0.61
u8772030393383818221,human,2063,2769,1863,9.94,7,1,-0.07,0.33,0.18,0.96
u1758165704396621694,bot,555,40,2849,148.26,9,2,1.0,0.89,0.66,1.0
u8882015469024806222,bot,620,35,3240,247.01,31,4,-1.0,0.83,0.91,0.29
u9390879487370824807,human,1798,4443,773,2.63,21,2,-0.29,0.56,0.0,0.74
u4922307258254385267,bot,561,21838,9463,226.99,7,6,-1.0,0.03,0.88,1.0
u4583352655668127641,human,4861,2182,1563,5.46,21,1,0.34,0.46,0.06,0.7
u1374749882041541614,bot,166,96,4764,249.09,42,5,-1.0,0.05,0.8,0.2
u1212669411867767475,bot,509,43937,6494,216.8,8,7,1.0,0.92,0.88,0.09
u6503818873714914535,bot,651,5,3296,211.66,8,2,-1.0,0.03,0.71,0.27
u8758308710864201857,human,2946,3965,2536,1.18,28,0,0.27,0.36,0.54,0.97
u6437052881468514804,bot,631,14,5155,161.65,6,7,-1.0,0.03,0.47,0.14
u3557917979217645823,human,4244,2525,2531,3.42,20,0,0.57,0.5,0.34,0.87
u3021007640144778584,human,2543,3265,2195,6.76,17,1,-0.66,0.38,0.32,0.74
u5008127377925286276,bot,165,38256,6564,310.8,9,4,-1.0,0.02,0.45,0.29
u9211739885756074576,human,4454,2636,1151,9.79,20,0,0.9,0.49,0.31,0.48
u7668613412438058239,human,3630,2224,1313,3.05,29,1,-0.26,0.34,0.76,0.62
u3253440597857973002,bot,855,28718,8683,403.5,6,3,1.0,0.07,0.49,0.07
u5110572886513539771,human,2100,4009,2266,6.6,21,0,0.61,0.47,0.34,0.5
u9573761811396790572,human,1317,2117,1648,3.68,19,1,0.24,0.56,0.06,0.85
u5827433341493667747,bot,872,58,2691,332.76,5,8,-1.0,0.83,0.55,1.0
u1785489701923696607,bot,918,93,1765,85.28,46,4,-1.0,0.98,0.38,1.0
u1852856755460163528,bot,404,25756,9020,353.34,43,5,-1.0,0.01,0.84,0.24
u6572107065901635726,human,3689,3271,2360,9.85,19,1,-0.1,0.54,0.33,0.55
u6956101116212535364,human,2982,1716,1541,6.93,16,1,0.19,0.52,0.12,0.42
u7403813784863879289,bot,139,40067,113,302.36,5,4,1.0,0.84,0.44,1.0
u4041186379709471885,human,3626,4772,1453,3.33,22,1,-0.44,0.32,0.01,0.52
u2305306577054585442,bot,627,22805,6337,72.9,8,10,-1.0,0.99,0.78,0.05
u6288046111273836200,bot,105,46516,4224,157.31,9,9,1.0,0.03,0.62,1.0
u8423485065532638344,bot,46,65,8118,468.29,5,4,1.0,0.93,0.99,1.0
u2384255011501744699,human,1576,1593,3626,9.52,18,0,0.28,0.38,0.06,0.83
u1167598918082232699,human,1272,2202,1239,7.51,23,0,-0.03,0.36,0.06,0.84
u6865344976751799932,bot,83,29787,8299,118.71,6,8,1.0,0.01,0.53,1.0
u8424075311278493793,bot,496,67,2682,438.0,34,9,1.0,0.8,0.93,0.06
u7131058616021394573,human,4585,1999,1470,6.46,18,2,0.77,0.56,0.37,0.73
u1631003963681206543,bot,290,39806,2981,330.87,7,6,-1.0,0.9,0.74,1.0
u2876525428553731451,human,1731,1164,1847,4.0,17,1,-0.86,0.53,0.19,0.52
u8034104504554216411,bot,594,43893,6328,357.17,32,8,1.0,0.83,0.74,0.22
u3561644819939752363,bot,661,24878,5300,396.73,6,1,-1.0,0.8,0.34,1.0
u4791874113122994819,human,2700,6040,2117,1.15,23,0,-0.25,0.41,0.16,0.97
u5118029933617099634,human,1575,566,-23,2.09,18,1,0.49,0.57,0.22,0.6
u4459334637750829851,human,4991,4328,185,9.39,17,2,-0.43,0.43,0.05,0.71
u6301171295898430076,human,4356,1741,2188,6.05,21,2,0.1,0.5,0.01,0.64
u6508478602644166136,human,1213,4698,830,6.53,18,0,0.27,0.44,0.09,0.47
u3613751960223422298,bot,642,43134,6312,206.96,9,2,1.0,0.84,0.52,1.0
u9214065513752314348,bot,134,89,2956,69.81,31,2,1.0,0.96,0.87,1.0
u3521100266237647842,human,2331,7532,534,5.65,27,0,-0.3,0.32,0.03,0.56
u4730134329544451912,human,1980,1768,1727,2.31,24,1,0.9,0.54,0.17,0.57
u5073195643618969481,bot,784,22919,5002,391.32,43,6,-1.0,0.08,0.72,1.0
u7604986225242997539,bot,835,28,6707,354.74,9,4,1.0,0.84,0.75,0.3
u1880744728595609677,human,2219,6210,2253,3.19,22,0,0.59,0.51,0.23,0.98
u6077802507027991783,human,4271,1494,2912,4.3,21,0,-0.12,0.36,0.23,0.57
u3462608620325474933,bot,857,36,11920,91.81,35,7,-1.0,0.85,0.51,0.07
u6939504955958793946,human,3836,-2568,2195,8.94,14,1,0.04,0.38,0.45,0.6
u1147868915279896153,bot,241,46709,3394,440.62,43,6,-1.0,0.82,0.63,1.0
u2284623394568115741,bot,454,15,3283,211.48,5,5,1.0,0.07,0.82,1.0
u8101913686089052713,human,3668,5028,174,1.77,27,1,-0.38,0.5,0.51,0.4
u9395572914556030831,bot,912,39,5991,401.06,49,2,1.0,0.06,0.72,0.02
u7352305413415976225,bot,594,28431,8882,290.18,42,4,1.0,0.94,0.9,1.0
u2403866782213240626,bot,293,19615,4473,395.56,8,4,1.0,0.98,0.54,1.0
u2270729519437693080,human,4683,3602,1019,3.87,19,3,-0.02,0.53,0.28,0.66
u3052128401804885392,bot,670,21,4451,342.56,6,6,1.0,0.81,0.7,1.0
u5120434086586756637,human,2034,-2068,2268,7.29,17,0,-0.03,0.37,0.31,0.76
u9508030311256413470,bot,684,75,7251,113.65,7,5,1.0,0.05,0.28,0.18
u3665425057578084416,bot,587,45155,5541,346.97,44,4,1.0,0.0,0.7,1.0
u1010409475875301974,bot,449,13,4827,487.71,44,8,-1.0,0.93,0.57,0.25
u9863406061004520676,bot,515,82,1336,434.79,47,6,-1.0,0.96,0.61,0.21
u4607095216122874811,bot,415,32,11666,78.4,44,4,1.0,0.05,0.42,1.0
u1310649560580452050,human,1933,7089,1186,8.62,14,1,-0.51,0.49,0.02,0.92
u4197287620084737646,human,2545,2851,2062,8.15,28,0,0.05,0.5,0.32,0.98
u9183368338461965645,bot,249,36543,2391,182.84,40,3,-1.0,0.0,0.79,1.0
u5582915188158453608,human,4695,2686,825,2.73,23,0,0.09,0.37,0.02,0.86
u7353309332688841700,human,3987,6571,2397,3.05,13,0,0.31,0.33,0.08,0.65
u9345625248596726954,bot,349,19017,3362,135.1,9,5,-1.0,0.89,0.62,0.08
u5312562725328595993,human,3833,2336,1146,8.31,17,2,-0.1,0.38,0.14,0.92
u8283407521513405518,human,3832,962,-192,3.33,13,1,-0.58,0.58,0.24,0.5
u4306680352854606216,human,3887,1964,615,1.32,17,0,-0.27,0.57,0.36,0.86
u9955331729172581653,human,1736,3366,625,7.13,11,2,-0.2,0.59,0.21,0.74
u4796209263187180436,bot,318,6,4919,491.66,35,5,1.0,0.02,0.96,0.03
u2473612888437637160,human,3531,343,495,7.53,22,1,-0.79,0.55,0.32,0.62
u9582828400894740250,bot,268,24917,5737,367.3,45,5,1.0,0.86,0.94,0.2
u4176905731197018651,bot,151,24844,2425,50.6,7,4,-1.0,0.08,0.33,1.0
u5191412005227803124,human,1748,-308,956,7.5,17,2,0.45,0.49,0.44,0.75
u1077672477873151676,bot,496,33241,9916,181.58,8,6,-1.0,0.09,0.8,1.0
u1804185099333454293,human,4140,4196,1474,7.65,17,2,-0.33,0.48,0.05,0.76
u6716230395076480163,bot,63,71,2941,210.61,47,10,1.0,0.94,0.85,0.2
u6165214599326655548,human,3725,3792,1558,5.68,23,0,-0.14,0.31,0.45,0.58
u2286561031011603509,human,3149,749,1409,8.31,16,0,0.21,0.59,0.05,0.98
u7467608369413332676,bot,880,23554,5561,495.58,9,4,1.0,0.83,0.76,1.0
u1988587510302963919,human,2507,4365,444,9.49,22,2,0.67,0.53,0.32,0.55
u2071713081375596342,human,4207,6487,366,6.76,19,1,0.24,0.44,0.13,0.85
u4861575854350286132,human,2219,6616,1761,2.94,23,1,-0.13,0.35,0.56,0.9
u1640501373006403288,human,4949,4397,356,8.72,22,0,-0.21,0.35,0.69,0.88
u2629671973902287359,bot,38,43,787,412.06,34,10,1.0,0.09,0.56,0.15
u6824989878920352475,bot,420,86,451,284.35,7,3,-1.0,0.92,0.87,1.0
u4019399761741237098,bot,250,22473,4821,58.91,35,6,1.0,0.01,0.54,0.14
u6206232106406004777,human,3522,2149,1312,2.19,18,0,-0.35,0.53,0.07,0.82
u3645859768930207263,bot,405,57,6888,271.71,5,13,1.0,0.97,0.74,0.13
u8990000274324458713,human,4101,1415,2016,7.66,17,1,0.28,0.52,0.73,0.55
u4667053565172172406,human,3545,1500,556,9.0,25,1,0.11,0.49,0.03,0.74
u9147645869735986937,human,2717,4038,2662,3.9,10,4,0.05,0.54,0.04,0.71
u1561078571882116534,bot,410,49758,2581,243.8,9,5,1.0,0.05,0.79,1.0
u6548919356961009741,bot,956,18,4356,456.38,35,9,1.0,0.91,0.89,1.0
u3020502068757968883,bot,644,41762,9809,193.15,37,3,1.0,0.91,0.89,1.0
u3439601979109767610,bot,750,35162,5239,230.4,5,8,1.0,0.01,0.8,1.0
u4766811437115976812,human,1142,4145,3358,5.44,21,0,-0.06,0.35,0.03,0.74
u1496052401913342802,bot,252,23321,3259,424.21,38,3,1.0,0.97,0.94,0.22
